"","low_1","low_2","low_3","up_1","up_2","up_3","high_1","high_2","high_3","down_1","down_2","down_3","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Unique...razor.sequence.coverage....","Unique.sequence.coverage....","Mol..weight..kDa.","Q.value","Score","MS.MS.count","Protein.IDs","Majority.protein.IDs","Protein.names","Gene.names","id","uniprot","main_gene"
"3537",988060,1655200,1974700,1225100,1765000,2392400,1330300,1285900,1637800,1150600,1377000,2136400,"13","13","13","45.1","45.1","45.1","38.001","0","323.31","34","Q8BH97","Q8BH97","Reticulocalbin-3","Rcn3","3697","Q8BH97","Rcn3"
"3538",201030,299290,335070,249740,345960,344240,242290,195990,264140,198590,213050,323890,"3","3","3","20.8","20.8","20.8","18.236","0","42.046","4","Q8BHA3;Q8BHA3-2","Q8BHA3;Q8BHA3-2","Probable D-tyrosyl-tRNA(Tyr) deacylase 2","Dtd2","3698","Q8BHA3","Dtd2"
"3539",13696,10745,11877,13586,10692,9295.2001953125,14926,6916.7998046875,11507,13088,6843.5,11301,"2","2","2","2.2","2.2","2.2","107.74","0.0010776","2.7445","2","Q8BHB0","Q8BHB0","Nucleotide-binding oligomerization domain-containing protein 1","Nod1","3699","Q8BHB0","Nod1"
"3540",119990,138980,96941,128570,99842,122100,134340,94266,82962,94836,94111,108400,"2","2","2","2.7","2.7","2.7","105.77","0","3.6382","4","Q8BHB4","Q8BHB4","WD repeat-containing protein 3","Wdr3","3700","Q8BHB4","Wdr3"
"3541",84167,112260,125650,130420,102380,143490,129660,98245,69772,84568,85642,134590,"3","3","3","18.6","18.6","18.6","26.476","0","6.4394","3","Q8BHC4","Q8BHC4","Dephospho-CoA kinase domain-containing protein","Dcakd","3701","Q8BHC4","Dcakd"
"3542",19538,29626,27870,20052,29628,25804,19994,22871,23954,16960,21724,21673,"2","2","2","8.3","8.3","8.3","35.776","0","20.114","4","Q8BHC7","Q8BHC7","Rhomboid-related protein 4","Rhbdd1","3702","Q8BHC7","Rhbdd1"
"3543",14627,9769.099609375,9456.400390625,13523,6319.60009765625,7616.7001953125,14742,8430.7998046875,9902.900390625,12389,7923.10009765625,13794,"2","2","2","4.3","4.3","4.3","55.532","0","7.7568","3","Q8BHC9","Q8BHC9","Alpha-(1,3)-fucosyltransferase 11","Fut11","3703","Q8BHC9","Fut11"
"3544",66111,68457,65698,83952,59880,76941,71800,42498,51745,57999,46268,57702,"8","3","3","13.8","7.1","7.1","56.7","0","6.3148","5","Q8BHD7;Q8BHD7-2","Q8BHD7;Q8BHD7-2","Polypyrimidine tract-binding protein 3","Ptbp3","3704","Q8BHD7","Ptbp3"
"3545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","6.4","6.4","6.4","40.755","0","37.574","0","Q8BHD8","Q8BHD8","Protein-L-isoaspartate O-methyltransferase domain-containing protein 2","Pcmtd2","3705","Q8BHD8","Pcmtd2"
"3546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","5","5","5","28.396","0.00062657","3.0896","0","Q8BHE1","Q8BHE1","Gem-associated protein 8","Gemin8","3706","Q8BHE1","Gemin8"
"3547",28960,43779,59555,32040,47276,46445,47439,17663,30998,24628,34596,42458,"1","1","1","4.8","4.8","4.8","32.985","0.0088714","1.897","2","Q8BHE8","Q8BHE8","Uncharacterized protein C2orf47 homolog, mitochondrial","","3707","Q8BHE8",NA
"3548",134640,176800,188610,146900,185780,182180,152960,120930,136750,113730,122030,166210,"2","2","2","4.2","4.2","4.2","62.488","0","22.065","3","Q8BHF7","Q8BHF7","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial","Pgs1","3708","Q8BHF7","Pgs1"
"3549",343450,460000,502840,397820,444480,518780,340890,265520,361650,258350,283650,422990,"15","15","15","14.9","14.9","14.9","132.89","0","323.31","19","Q8BHG1","Q8BHG1","Nardilysin","Nrd1","3709","Q8BHG1","Nrd1"
"3550",39325,66062,65096,50690,58378,65337,43906,34804,46980,32280,50476,53858,"5","5","5","33.8","33.8","33.8","18.02","0","7.7555","7","Q8BHG2;Q8BHG2-2;Q8BHG2-3","Q8BHG2;Q8BHG2-2;Q8BHG2-3","UPF0587 protein C1orf123 homolog","","3710","Q8BHG2",NA
"3551",69564,82557,61338,85394,66884,64484,98894,54403,75431,71449,52392,80301,"5","4","4","18.3","15","15","55.66","0","4.6587","4","Q8BHJ5","Q8BHJ5","F-box-like/WD repeat-containing protein TBL1XR1","Tbl1xr1","3711","Q8BHJ5","Tbl1xr1"
"3552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","4.3","4.3","4.3","34.105","0","4.1092","1","Q8BHK1","Q8BHK1","Magnesium transporter NIPA1","Nipa1","3712","Q8BHK1","Nipa1"
"3553",68740,96795,101040,78609,98114,122510,81850,60048,82637,62894,66522,94250,"15","15","15","16","16","16","87.274","0","315.11","5","Q8BHL3","Q8BHL3","TBC1 domain family member 10B","Tbc1d10b","3713","Q8BHL3","Tbc1d10b"
"3554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","5.1","5.1","5.1","40.1","0","63.728","0","Q8BHL4","Q8BHL4","Retinoic acid-induced protein 3","Gprc5a","3714","Q8BHL4","Gprc5a"
"3555",877390,1210000,1425300,968460,1260300,1737500,1043900,712970,1139600,764810,711960,1306500,"15","15","12","19.8","19.8","17.2","83.886","0","228.49","22","Q8BHL5;Q8BHL5-2;Q8BHL5-3","Q8BHL5;Q8BHL5-2;Q8BHL5-3","Engulfment and cell motility protein 2","Elmo2","3715","Q8BHL5","Elmo2"
"3556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","10","10","10","9.0764","0","3.5316","0","Q8BHL7","Q8BHL7","CDC42 small effector protein 1","Cdc42se1","3716","Q8BHL7","Cdc42se1"
"3557",61312,83597,83409,78494,96091,93376,67659,56946,57832,54108,56971,84789,"6","6","6","35.1","35.1","35.1","29.664","0","323.31","6","Q8BHL8","Q8BHL8","Proteasome inhibitor PI31 subunit","Psmf1","3717","Q8BHL8","Psmf1"
"3558",29407,29417,25956,29132,28915,27795,29096,19532,23344,23962,21278,24991,"3","3","3","8.2","8.2","8.2","60.308","0","7.9018","4","Q8BHN1;Q8BHN1-3;Q8BHN1-2","Q8BHN1;Q8BHN1-3","Gamma-taxilin","Txlng","3718","Q8BHN1","Txlng"
"3559",4338900,5795400,6635200,5292600,5742000,7196300,4950000,4199300,5550300,4366500,4408100,6646400,"30","30","30","41.2","41.2","41.2","106.91","0","323.31","85","Q8BHN3;Q8BHN3-2;Q8BHN3-3","Q8BHN3;Q8BHN3-2;Q8BHN3-3","Neutral alpha-glucosidase AB","Ganab","3719","Q8BHN3","Ganab"
"3560",1653.5,2077.80004882813,3284.89990234375,NA,2033.90002441406,2469.5,1877.30004882813,1756.09997558594,2432.60009765625,1214,1225.09997558594,2935.60009765625,"3","3","3","8.6","8.6","8.6","53.324","0","323.31","1","Q8BHN5","Q8BHN5","RNA-binding protein 45","Rbm45","3720","Q8BHN5","Rbm45"
"3561",38662,43516,48427,48733,43657,46571,46319,32266,43472,36863,37121,45690,"3","3","3","7.4","7.4","7.4","46.895","0","48.207","5","Q8BHS3","Q8BHS3","Pre-mRNA-splicing factor RBM22","Rbm22","3721","Q8BHS3","Rbm22"
"3562",43969,64214,76455,46680,60163,85206,46047,60411,61986,40587,44640,83864,"5","5","5","13.7","13.7","13.7","42.619","0","274.81","4","Q8BHS6","Q8BHS6","Armadillo repeat-containing X-linked protein 3","Armcx3","3722","Q8BHS6","Armcx3"
"3563",108960,117300,108200,129920,114390,109290,124260,82982,75379,89262,84780,103940,"2","2","2","9.1","9.1","9.1","58.675","0","5.9606","2","Q8BHY2","Q8BHY2","Nucleolar complex protein 4 homolog","Noc4l","3723","Q8BHY2","Noc4l"
"3564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.1","1.1","1.1","111.86","0.003857","2.2001","2","Q8BHY8","Q8BHY8","Sorting nexin-14","Snx14","3724","Q8BHY8","Snx14"
"3565",60994,76076,87206,73477,75699,93164,70245,53140,57999,50150,59596,70321,"4","3","3","18.9","16.1","16.1","37.342","0","8.7053","3","Q8BHZ0","Q8BHZ0","Protein FAM49A","Fam49a","3725","Q8BHZ0","Fam49a"
"3566",6781.7998046875,8531.599609375,8165,6871.39990234375,6996.2998046875,6735.7998046875,9829.599609375,5255,9581,7418.7001953125,5449.7001953125,8789.2001953125,"4","4","4","5.9","5.9","5.9","137.51","0","61.741","2","Q8BHZ4","Q8BHZ4","Zinc finger protein 592","Znf592","3726","Q8BHZ4","Znf592"
"3567",1795400,5999000,4995900,1989900,5943700,5534500,1233200,3135800,2758400,1200700,3444900,3626300,"35","35","35","31.3","31.3","31.3","153.03","0","286.81","86","Q8BI06;Q8BI06-3;Q8BI06-2","Q8BI06;Q8BI06-3","Cell migration-inducing and hyaluronan-binding protein","Cemip","3727","Q8BI06","Cemip"
"3568",246750,360410,325970,282180,321870,315990,294310,238750,257150,240170,282240,330130,"10","10","10","28.6","28.6","28.6","59.744","0","320.54","16","Q8BI72","Q8BI72","CDKN2A-interacting protein","Cdkn2aip","3728","Q8BI72","Cdkn2aip"
"3569",1427000,1869600,2121500,1606900,1772400,2347400,1790500,1240700,1800600,1498300,1266800,2272200,"46","46","46","24.6","24.6","24.6","213.67","0","323.31","56","Q8BI84;Q8BI84-3;Q8BI84-2","Q8BI84;Q8BI84-3;Q8BI84-2","Melanoma inhibitory activity protein 3","Mia3","3729","Q8BI84","Mia3"
"3570",38517,41477,55047,41241,44317,50963,42491,31707,40560,28754,28458,42652,"6","6","6","12.4","12.4","12.4","67.955","0","323.31","7","Q8BIA4;Q8BIA4-4","Q8BIA4;Q8BIA4-4","F-box/WD repeat-containing protein 8","Fbxw8","3731","Q8BIA4","Fbxw8"
"3571",16359,46801,46331,23445,32343,39449,21216,24190,35575,18847,25123,39391,"11","11","11","14.9","14.9","14.9","113.88","0","323.31","3","Q8BIE6;Q8BIE6-2","Q8BIE6;Q8BIE6-2","FERM domain-containing protein 4A","Frmd4a","3732","Q8BIE6","Frmd4a"
"3572",1707.40002441406,4405.60009765625,6446,4864.10009765625,3888.80004882813,8325,3784.5,2679.60009765625,6832.60009765625,4183.7001953125,2765.69995117188,6673.7998046875,"1","1","1","6.8","6.8","6.8","25.463","0","27.012","2","Q8BIF0;Q8BIF0-2","Q8BIF0;Q8BIF0-2","CD99 antigen-like protein 2","Cd99l2","3733","Q8BIF0","Cd99l2"
"3573",2718.5,5608.89990234375,4675,4156.7998046875,3080.89990234375,5495,2577.80004882813,2115,1842.90002441406,2430.60009765625,2697.19995117188,5071.39990234375,"1","1","1","5.7","5.7","5.7","40.977","0","31.683","2","Q8BIG4","Q8BIG4","F-box only protein 28","Fbxo28","3734","Q8BIG4","Fbxo28"
"3574",50609,117010,79342,54191,105380,87600,59323,72098,74368,50968,74558,87270,"2","2","2","13.4","13.4","13.4","28.96","0","36.688","4","Q8BIG7","Q8BIG7","Catechol O-methyltransferase domain-containing protein 1","Comtd1","3735","Q8BIG7","Comtd1"
"3575",NA,NA,NA,609.400024414063,549.200012207031,NA,674.200012207031,787.919982910156,620.969970703125,592.869995117188,NA,573.530029296875,"2","2","2","2.2","2.2","2.2","111.23","0","34.638","3","Q8BIH0;Q8BIH0-2","Q8BIH0;Q8BIH0-2","Histone deacetylase complex subunit SAP130","Sap130","3736","Q8BIH0","Sap130"
"3576",1857700,3208200,3254700,2018000,3376100,3488600,1956700,1955600,2442300,1535100,2058100,2909700,"19","19","19","24.2","24.2","24.2","112.8","0","51.183","39","Q8BIJ6","Q8BIJ6","Isoleucine--tRNA ligase, mitochondrial","Iars2","3737","Q8BIJ6","Iars2"
"3577",250980,316820,389780,312430,282360,467310,266920,160520,298250,239960,237960,351370,"9","9","8","19.5","19.5","18.4","80.376","0","134.17","9","Q8BIJ7","Q8BIJ7","RUN and FYVE domain-containing protein 1","Rufy1","3738","Q8BIJ7","Rufy1"
"3578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.1","1.1","1.1","235.31","0","166.61","0","Q8BIK4;Q8BIK4-2","Q8BIK4;Q8BIK4-2","Dedicator of cytokinesis protein 9","Dock9","3739","Q8BIK4","Dock9"
"3579",132230,161100,167370,152170,148200,183050,166800,113370,139030,141880,122190,172070,"8","4","4","16.2","8.4","8.4","61.341","0","17.207","8","Q8BIQ5;Q8BIQ5-2","Q8BIQ5;Q8BIQ5-2","Cleavage stimulation factor subunit 2","Cstf2","3740","Q8BIQ5","Cstf2"
"3580",56112,57274,53180,56833,67548,52311,66715,35321,37609,56024,46876,36789,"2","2","2","22.1","22.1","22.1","15.59","0","62.34","3","Q8BIS8","Q8BIS8","Coiled-coil domain-containing protein 126","Ccdc126","3741","Q8BIS8","Ccdc126"
"3581",948650,1333900,1459500,1047300,1286200,1611900,1019500,716350,769410,875990,717520,1049200,"12","12","12","33.7","33.7","33.7","50.239","0","76.207","17","Q8BIW1","Q8BIW1","Protein prune homolog","Prune","3742","Q8BIW1","Prune"
"3582",19866,23952,21990,15401,15898,20176,23410,15566,17231,13119,13892,24121,"3","3","3","14.9","14.9","14.9","31.01","0","7.643","2","Q8BIX3;Q8BIX3-2","Q8BIX3","ARL14 effector protein","Arl14ep","3743","Q8BIX3","Arl14ep"
"3583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","9.9","9.9","9.9","44.415","0","22.631","0","Q8BIZ6","Q8BIZ6","Smad nuclear-interacting protein 1","Snip1","3744","Q8BIZ6","Snip1"
"3584",29650,47912,50886,41433,55695,55915,36969,31117,39289,27598,35189,42826,"2","2","2","5.6","5.6","5.6","44.005","0.0010769","2.7337","3","Q8BJ03-2;Q8BJ03","Q8BJ03-2;Q8BJ03","Cytochrome c oxidase assembly protein COX15 homolog","Cox15","3745","Q8BJ03-2","Cox15"
"3585",129800,131330,136260,149760,122840,157400,132780,81905,107780,101980,93518,121610,"10","10","10","17.6","17.6","17.6","82.408","0","323.31","18","Q8BJ05;Q8BJ05-2;Q8BJ05-3","Q8BJ05;Q8BJ05-2;Q8BJ05-3","Zinc finger CCCH domain-containing protein 14","Zc3h14","3746","Q8BJ05","Zc3h14"
"3586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","0.9","0.9","0.9","192.06","0","33.115","0","Q8BJ34;Q8BJ34-6;Q8BJ34-3;Q8BJ34-4","Q8BJ34;Q8BJ34-6;Q8BJ34-3;Q8BJ34-4","Meiosis arrest female protein 1","Marf1","3747","Q8BJ34","Marf1"
"3587",49956,75789,53407,59578,71024,46961,69610,49214,46692,49607,54066,56415,"5","5","5","12.6","12.6","12.6","56.043","0","31.502","10","Q8BJ48","Q8BJ48","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","Nagpa","3748","Q8BJ48","Nagpa"
"3588",842400,1185900,1110500,1030400,1166100,1356500,975710,718240,878390,781410,785290,1139200,"22","22","22","29.7","29.7","29.7","93.28","0","131.62","34","Q8BJ71;Q8BJ71-2","Q8BJ71;Q8BJ71-2","Nuclear pore complex protein Nup93","Nup93","3749","Q8BJ71","Nup93"
"3589",15642,15521,11464,12766,12006,11040,10714,10687,8119.2001953125,11292,10443,10029,"2","2","2","8.8","8.8","8.8","47.115","0","185.72","1","Q8BJA3;Q8BJA3-4;Q8BJA3-2;Q8BJA3-3","Q8BJA3;Q8BJA3-4;Q8BJA3-2;Q8BJA3-3","Homeobox-containing protein 1","Hmbox1","3750","Q8BJA3","Hmbox1"
"3590",18324,32059,33115,21002,29334,27763,21845,14331,22035,15183,20020,26327,"4","4","4","15","15","15","23.934","0","187.84","3","Q8BJF9","Q8BJF9","Charged multivesicular body protein 2b","Chmp2b","3751","Q8BJF9","Chmp2b"
"3591",117910,272630,197560,161020,231320,152040,128740,161180,141880,101940,183990,169520,"8","8","8","33.6","33.6","33.6","35.152","0","96.483","7","Q8BJH1;Q8BJH1-2","Q8BJH1;Q8BJH1-2","Zinc finger C2HC domain-containing protein 1A","Zc2hc1a","3752","Q8BJH1","Zc2hc1a"
"3592",12554,14244,12815,11545,14252,11109,18664,11096,13627,10999,11534,14430,"2","2","2","4","4","4","100.84","0","111.85","2","Q8BJL0;Q8BJL0-4;Q8BJL0-3;Q8BJL0-2","Q8BJL0;Q8BJL0-4;Q8BJL0-3;Q8BJL0-2","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1","Smarcal1","3753","Q8BJL0","Smarcal1"
"3593",10118,16977,16838,7940.7998046875,16361,22297,10860,10087,16514,10119,12202,13333,"4","4","4","9.2","9.2","9.2","82.687","0","87.463","6","Q8BJL1","Q8BJL1","F-box only protein 30","Fbxo30","3754","Q8BJL1","Fbxo30"
"3594",20447,26393,21612,23139,18937,17599,23969,18390,21011,18814,20658,26875,"2","2","2","3.6","3.6","3.6","81.598","0.00015939","3.4531","3","Q8BJM7","Q8BJM7","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase","Tyw1","3755","Q8BJM7","Tyw1"
"3595",471150,592930,669700,528680,587050,788710,497110,362370,573840,390830,378230,715070,"20","20","20","32.7","32.7","32.7","81.604","0","323.31","27","Q8BJS4;Q8BJS4-3;Q8BJS4-2","Q8BJS4;Q8BJS4-3;Q8BJS4-2","SUN domain-containing protein 2","Sun2","3756","Q8BJS4","Sun2"
"3596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1","1","40.6","7.9","7.9","34.322","0","29.901","0","Q8BJU0","Q8BJU0","Small glutamine-rich tetratricopeptide repeat-containing protein alpha","Sgta","3757","Q8BJU0","Sgta"
"3597",394370,586110,530130,459400,540210,605680,453190,350910,435180,373750,389360,572390,"15","15","1","40.4","40.4","7.6","34.194","0","195.27","22","Q8BJU0-2","Q8BJU0-2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha","Sgta","3758","Q8BJU0-2","Sgta"
"3598",NA,7692.89990234375,4712.89990234375,NA,4526.7998046875,7965.5,4635.2998046875,5857.2001953125,3889.19995117188,5063.7001953125,5189,8406.099609375,"1","1","1","5.6","5.6","5.6","42.248","0","37.271","2","Q8BJU9","Q8BJU9","Peptide chain release factor 1-like, mitochondrial","Mtrf1l","3759","Q8BJU9","Mtrf1l"
"3599",20024,26447,25618,24218,30891,30652,21233,16799,20124,17968,14920,23742,"3","3","3","4.8","4.8","4.8","78.555","0","4.0851","5","Q8BJW5-2;Q8BJW5","Q8BJW5-2;Q8BJW5","Nucleolar protein 11","Nol11","3760","Q8BJW5-2","Nol11"
"3600",459350,715430,634040,568830,710100,711570,494120,383280,508580,396950,388260,526140,"15","15","15","34.3","34.3","34.3","64.403","0","110.85","31","Q8BJW6;Q8BJW6-2","Q8BJW6;Q8BJW6-2","Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed","Eif2a","3761","Q8BJW6","Eif2a"
"3601",1324600,1985800,1963900,1537400,1929800,2307200,1371500,1282300,1504500,1154800,1285500,1744200,"18","18","18","45.2","45.2","45.2","55.971","0","323.31","39","Q8BJY1","Q8BJY1","26S proteasome non-ATPase regulatory subunit 5","Psmd5","3762","Q8BJY1","Psmd5"
"3602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","4.5","4.5","4.5","34.393","0.0019775","2.5286","0","Q8BJZ3;Q8BJZ3-2","Q8BJZ3;Q8BJZ3-2","Protein lifeguard 3","Tmbim1","3763","Q8BJZ3","Tmbim1"
"3603",8435.599609375,14975,12066,7933.10009765625,14157,12409,10192,4468.5,8790.5,10245,8217.7001953125,10677,"3","3","3","13.4","13.4","13.4","35.975","0.0010801","2.7893","3","Q8BJZ4","Q8BJZ4","28S ribosomal protein S35, mitochondrial","Mrps35","3764","Q8BJZ4","Mrps35"
"3604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","7.3","7.3","7.3","65.547","0","323.31","0","Q8BK03;Q8BK03-2","Q8BK03;Q8BK03-2","Protein FAM73B","Fam73b","3765","Q8BK03","Fam73b"
"3605",19944,30168,30524,22543,27587,28109,19563,17711,23860,14874,17626,24816,"2","2","2","6.9","6.9","6.9","50.759","0","14.284","3","Q8BK06;Q8BK06-2;Q8BK06-3","Q8BK06;Q8BK06-2;Q8BK06-3","F-box only protein 9","Fbxo9","3766","Q8BK06","Fbxo9"
"3606",20915,31116,34004,26736,35164,32771,25067,23906,22208,20447,20358,23160,"2","2","2","10","10","10","21.311","0.0050192","2.1364","2","Q8BK08","Q8BK08","Transmembrane protein 11, mitochondrial","Tmem11","3767","Q8BK08","Tmem11"
"3607",27091,69124,57052,36248,61758,63699,34873,33217,49818,32392,39244,70204,"1","1","1","16.3","16.3","16.3","11.813","0","5.259","2","Q8BK30","Q8BK30","NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial","Ndufv3","3768","Q8BK30","Ndufv3"
"3608",32505,36935,33795,28896,37801,28872,19792,19478,21670,18025,28047,25616,"3","3","3","8.5","8.5","8.5","55.792","0","123.53","2","Q8BK35","Q8BK35","","Gltscr2","3769","Q8BK35","Gltscr2"
"3609",111210,127580,106580,122410,105270,97776,132310,90615,94974,113320,103570,116600,"4","4","4","12.2","12.2","12.2","54.395","0","22.685","9","Q8BK58","Q8BK58","HSPB1-associated protein 1","Hspbap1","3770","Q8BK58","Hspbap1"
"3610",12891,9522.900390625,14036,12593,9470.2001953125,15809,26296,7639.5,11575,15044,7322.60009765625,19908,"2","2","2","6.4","6.4","6.4","45.745","0","43.381","3","Q8BK62","Q8BK62","Olfactomedin-like protein 3","Olfml3","3771","Q8BK62","Olfml3"
"3611",185240,243160,246050,214290,254340,296160,201240,173170,191570,150980,176580,222000,"7","7","2","23.4","23.4","6.8","38.914","0","183.52","8","Q8BK63","Q8BK63","Casein kinase I isoform alpha","Csnk1a1","3772","Q8BK63","Csnk1a1"
"3612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","2","2","24.3","7.1","7.1","37.567","0","40.014","0","Q8BK63-2","Q8BK63-2","Casein kinase I isoform alpha","Csnk1a1","3773","Q8BK63-2","Csnk1a1"
"3613",549410,771690,1044200,682960,812280,860110,735860,508040,569700,515950,638560,775720,"9","9","9","33.1","33.1","33.1","38.117","0","71.399","13","Q8BK64","Q8BK64","Activator of 90 kDa heat shock protein ATPase homolog 1","Ahsa1","3774","Q8BK64","Ahsa1"
"3614",741200,643440,628110,814620,569800,742260,806590,435130,611100,619880,462920,667210,"10","10","10","27.3","27.3","27.3","55.983","0","86.804","21","Q8BK67","Q8BK67","Protein RCC2","Rcc2","3775","Q8BK67","Rcc2"
"3615",123980,188670,154160,117680,170410,173630,139210,106310,131890,115020,109170,142260,"5","5","5","17.1","17.1","17.1","47.778","0","14.368","7","Q8BK72","Q8BK72","28S ribosomal protein S27, mitochondrial","Mrps27","3776","Q8BK72","Mrps27"
"3616",8428500,9129400,10228000,8895600,8999600,11984000,8676200,5622000,7146500,6416500,5809300,8718700,"31","31","30","34.7","34.7","34.7","123.59","0","323.31","71","Q8BKC5;Q8BKC5-2","Q8BKC5;Q8BKC5-2","Importin-5","Ipo5","3777","Q8BKC5","Ipo5"
"3617",36219,46257,57717,36076,55918,65341,39007,35538,42212,34388,37846,47944,"13","13","13","12.5","12.5","12.5","89.942","0","323.31","2","Q8BKC8-2;Q8BKC8;Q8BKC8-3","Q8BKC8-2;Q8BKC8;Q8BKC8-3","Phosphatidylinositol 4-kinase beta","Pi4kb","3778","Q8BKC8-2","Pi4kb"
"3618",157800,326490,321410,195790,322710,345960,199820,164830,272220,170390,207440,310350,"7","7","7","18.4","18.4","18.4","52.149","0","57.334","12","Q8BKE6","Q8BKE6","Cytochrome P450 20A1","Cyp20a1","3779","Q8BKE6","Cyp20a1"
"3619",112940,146580,155390,134150,114430,161600,128820,97024,120670,103880,84496,133920,"3","3","3","7.3","7.3","7.3","69.301","0","7.5198","4","Q8BKE9","Q8BKE9","Intraflagellar transport protein 74 homolog","Ift74","3780","Q8BKE9","Ift74"
"3620",2447500,3549600,3065700,2895800,3317600,3618300,2836000,2383500,2523200,2224100,2382400,2832600,"34","34","34","40.3","40.3","40.3","117.53","0","323.31","84","Q8BKG3","Q8BKG3","Inactive tyrosine-protein kinase 7","Ptk7","3781","Q8BKG3","Ptk7"
"3621",11257,26806,25706,16698,33474,40219,11672,13220,17142,12297,13553,29287,"6","6","6","7.5","7.5","7.5","59.008","0","53.305","3","Q8BKH7;Q8BKH7-2;Q8BKH7-3","Q8BKH7;Q8BKH7-2;Q8BKH7-3","Target of rapamycin complex 2 subunit MAPKAP1","Mapkap1","3782","Q8BKH7","Mapkap1"
"3622",111000,182570,158730,129210,157560,158200,157520,117440,125260,120050,120360,157890,"14","14","14","12.2","12.2","12.2","191.96","0","191.38","22","Q8BKI2;Q8BKI2-2","Q8BKI2;Q8BKI2-2","Trinucleotide repeat-containing gene 6B protein","Tnrc6b","3783","Q8BKI2","Tnrc6b"
"3623",12069,20975,21846,18276,17549,24101,16995,10565,13472,13370,12325,17938,"1","1","1","1.1","1.1","1.1","117.98","0.0067419","2.0281","1","Q8BKN5;Q8BKN5-2;Q8BKN5-3","Q8BKN5;Q8BKN5-2;Q8BKN5-3","Gamma-tubulin complex component 5","Tubgcp5","3784","Q8BKN5","Tubgcp5"
"3624",8277.2001953125,14166,12665,8108.60009765625,13242,14463,8947.400390625,9016.2998046875,8076.60009765625,7226.7001953125,11490,12792,"2","2","2","3.7","3.7","3.7","77.573","0","3.7459","3","Q8BKR5","Q8BKR5","Protein phosphatase 1 regulatory subunit 37","Ppp1r37","3785","Q8BKR5","Ppp1r37"
