"","low_1","low_2","low_3","up_1","up_2","up_3","high_1","high_2","high_3","down_1","down_2","down_3","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Unique...razor.sequence.coverage....","Unique.sequence.coverage....","Mol..weight..kDa.","Q.value","Score","MS.MS.count","Protein.IDs","Majority.protein.IDs","Protein.names","Gene.names","id","uniprot","main_gene"
"3550",984440,1123000,1188100,713300,949020,1018900,1095700,1164800,1199100,961550,989550,1230300,"4","4","4","23.2","23.2","23.2","24.843","0","11.566","5","Q6P587","Q6P587","Acylpyruvase FAHD1, mitochondrial","FAHD1","3696","Q6P587","FAHD1"
"3551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","12.5","12.5","12.5","20.555","0.00062354","1.7452","1","Q6P589","Q6P589","Tumor necrosis factor alpha-induced protein 8-like protein 2","TNFAIP8L2","3697","Q6P589","TNFAIP8L2"
"3552",6734.2998046875,26039,34190,8158,25365,38554,8650,46849,47388,17455,45394,44670,"2","2","2","22.1","22.1","22.1","14.606","0","21.172","1","Q6P5R6","Q6P5R6","60S ribosomal protein L22-like 1","RPL22L1","3698","Q6P5R6","RPL22L1"
"3553",58801,79908,76727,52099,87923,83104,56769,98001,78484,52751,83884,91109,"7","7","7","20.3","20.3","20.3","44.255","0","323.31","4","Q6P6C2","Q6P6C2","RNA demethylase ALKBH5","ALKBH5","3699","Q6P6C2","ALKBH5"
"3554",844730,1115800,1193300,703920,896520,987580,1023100,1199100,1085800,901020,1018300,1106100,"12","12","12","22","22","22","86.706","0","310.1","14","Q6P996;Q6P474","Q6P996","Pyridoxal-dependent decarboxylase domain-containing protein 1","PDXDC1","3700","Q6P996","PDXDC1"
"3555",757150,1001600,1399200,721210,815370,1012000,725690,939820,1054500,687280,785940,1005500,"11","11","11","34.9","34.9","34.9","50.993","0","299.19","22","Q6P9B6","Q6P9B6","TLD domain-containing protein 1","TLDC1","3701","Q6P9B6","TLDC1"
"3556",7566.7001953125,13849,14585,14921,24743,23476,10285,28427,18616,12490,26198,24788,"1","1","1","0.8","0.8","0.8","107.99","0","64.523","1","Q6P9B9","Q6P9B9","Integrator complex subunit 5","INTS5","3702","Q6P9B9","INTS5"
"3557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","13.7","13.7","13.7","20.498","0.00046846","1.7796","0","Q6P9G4","Q6P9G4","Transmembrane protein 154","TMEM154","3703","Q6P9G4","TMEM154"
"3558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","1","6.3","6.3","3.6","61.903","0","245.24","0","Q6P9H4","Q6P9H4","Connector enhancer of kinase suppressor of ras 3","CNKSR3","3704","Q6P9H4","CNKSR3"
"3559",1006900,1573700,1726100,945500,1305600,1366000,1961300,2101400,2340600,1797900,1805400,2367600,"19","19","19","39.6","39.6","39.6","71.107","0","161.07","33","Q6PCB7","Q6PCB7","Long-chain fatty acid transport protein 1","SLC27A1","3705","Q6PCB7","SLC27A1"
"3560",25047,30997,24479,27018,37547,23498,31678,37959,20049,33248,39148,26241,"6","6","6","7.7","7.7","7.7","70.441","0","269.56","4","Q6PCE3","Q6PCE3","Glucose 1,6-bisphosphate synthase","PGM2L1","3706","Q6PCE3","PGM2L1"
"3561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","8","8","5.8","5.8","5.8","133.5","0","166.57","2","Q6PD62","Q6PD62","RNA polymerase-associated protein CTR9 homolog","CTR9","3707","Q6PD62","CTR9"
"3562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","15.9","15.9","15.9","34.593","0","8.4074","1","Q6PD74","Q6PD74","Alpha- and gamma-adaptin-binding protein p34","AAGAB","3708","Q6PD74","AAGAB"
"3563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","1","2.5","0.8","0.8","159.52","0","39.494","0","Q6PFW1","Q6PFW1","Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1","PPIP5K1","3709","Q6PFW1","PPIP5K1"
"3564",1206200,1791900,2101800,1147500,1587400,1845500,1650000,1956500,1870400,1628900,1761000,1997000,"22","22","22","19.6","19.6","19.6","175.48","0","226.56","29","Q6PGP7","Q6PGP7","Tetratricopeptide repeat protein 37","TTC37","3710","Q6PGP7","TTC37"
"3565",9777,30130,28272,6940,23570,23654,12375,29669,30177,10403,27785,29038,"3","3","3","6.7","6.7","6.7","73.562","0","70.61","6","Q6PI48","Q6PI48","Aspartate--tRNA ligase, mitochondrial","DARS2","3711","Q6PI48","DARS2"
"3566",38071,84283,83974,43170,77392,88174,50934,114940,78056,62906,78777,77915,"2","2","2","16.7","16.7","16.7","25.498","0.0021345","1.4176","3","Q6PI78","Q6PI78","Transmembrane protein 65","TMEM65","3712","Q6PI78","TMEM65"
"3567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","5","5","5","29.411","0","13.143","0","Q6PID6","Q6PID6","Tetratricopeptide repeat protein 33","TTC33","3713","Q6PID6","TTC33"
"3568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.6","1.6","1.6","133.94","0","26.097","0","Q6PIJ6","Q6PIJ6","F-box only protein 38","FBXO38","3714","Q6PIJ6","FBXO38"
"3569",1803300,1441800,2104800,1444300,1237800,1641200,1533900,1156800,1390300,1366600,954490,1371700,"6","6","6","20.1","20.1","20.1","45.807","0","21.658","14","Q6PIU2","Q6PIU2","Neutral cholesterol ester hydrolase 1","NCEH1","3715","Q6PIU2","NCEH1"
"3570",4484.2001953125,8199.2001953125,10066,3294.80004882813,8984.2001953125,6570.39990234375,4814.60009765625,5979.60009765625,8019.39990234375,5784.5,6185.60009765625,8921.7998046875,"8","8","8","11.5","11.5","11.5","114.99","0","151.46","3","Q6PJG2","Q6PJG2","ELM2 and SANT domain-containing protein 1","ELMSAN1","3716","Q6PJG2","ELMSAN1"
"3571",23165,34362,35323,21371,31081,32327,23531,31282,29363,24297,23715,34827,"5","5","5","7.9","7.9","7.9","88.118","0","31.956","4","Q6PJG6","Q6PJG6","BRCA1-associated ATM activator 1","BRAT1","3717","Q6PJG6","BRAT1"
"3572",10180,17936,20178,19959,17368,21552,15352,23822,18418,16892,23313,19961,"3","3","3","3.9","3.9","3.9","109.79","0","3.9866","3","Q6PJI9","Q6PJI9","WD repeat-containing protein 59","WDR59","3718","Q6PJI9","WDR59"
"3573",177900,347590,372310,189200,303360,318340,157940,309210,267140,180800,278630,282800,"9","9","9","17.1","17.1","17.1","82.875","0","209.21","14","Q6PJT7","Q6PJT7","Zinc finger CCCH domain-containing protein 14","ZC3H14","3719","Q6PJT7","ZC3H14"
"3574",23745,26556,29867,42166,33858,35933,42065,38126,26255,37397,28754,30179,"2","2","2","2.8","2.8","2.8","79.596","0","2.0464","3","Q6PJW8","Q6PJW8","Consortin","CNST","3720","Q6PJW8","CNST"
"3575",42543,67444,85206,38695,56844,59613,36249,63063,68009,34757,52524,57926,"3","3","3","11.1","11.1","11.1","33.231","0","4.9856","2","Q6PK04","Q6PK04","Coiled-coil domain-containing protein 137","CCDC137","3721","Q6PK04","CCDC137"
"3576",392740,624830,656320,347580,528700,503750,468730,610850,545090,446100,513210,564300,"34","34","34","39.4","39.4","39.4","123.51","0","323.31","27","Q6PKG0","Q6PKG0","La-related protein 1","LARP1","3722","Q6PKG0","LARP1"
"3577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","3.6","3.6","3.6","158.55","0","71.414","1","Q6PL18;Q9ULI0","Q6PL18;Q9ULI0","ATPase family AAA domain-containing protein 2;ATPase family AAA domain-containing protein 2B","ATAD2;ATAD2B","3723","Q6PL18","ATAD2"
"3578",63545,119920,108600,54684,114110,80755,91658,134040,80107,74743,98768,112320,"4","4","4","7.9","7.9","7.9","63.514","0","6.3853","6","Q6PML9","Q6PML9","Zinc transporter 9","SLC30A9","3724","Q6PML9","SLC30A9"
"3579",13655,26788,28654,15617,28769,23334,16698,24269,19476,18213,22242,26438,"2","2","2","5.4","5.4","5.4","74.608","0","53.471","1","Q6Q0C0","Q6Q0C0","E3 ubiquitin-protein ligase TRAF7","TRAF7","3725","Q6Q0C0","TRAF7"
"3580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2.1","2.1","2.1","113.28","0","2.6486","0","Q6Q4G3","Q6Q4G3","Aminopeptidase Q","AQPEP","3726","Q6Q4G3","AQPEP"
"3581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2.9","2.9","2.9","55.512","0","6.4815","2","Q6QHF9","Q6QHF9","Peroxisomal N(1)-acetyl-spermine/spermidine oxidase","PAOX","3727","Q6QHF9","PAOX"
"3582",10876,26039,44617,12196,15492,34397,12730,29735,47548,12106,24879,43171,"1","1","1","2.2","2.2","2.2","96.529","0","18.397","3","Q6QNK2","Q6QNK2","Probable G-protein coupled receptor 133","GPR133","3728","Q6QNK2","GPR133"
"3583",44698,52162,75221,33123,42312,56633,44765,64466,70267,52557,55221,73074,"5","5","5","36.6","36.6","36.6","21.255","0","174.03","6","Q6QNY0","Q6QNY0","Biogenesis of lysosome-related organelles complex 1 subunit 3","BLOC1S3","3729","Q6QNY0","BLOC1S3"
"3584",13756,20734,23515,18366,21327,23168,20019,27648,21232,25222,21529,20698,"4","4","4","51.4","51.4","51.4","15.961","0","130.39","9","Q6QNY1","Q6QNY1","Biogenesis of lysosome-related organelles complex 1 subunit 2","BLOC1S2","3730","Q6QNY1","BLOC1S2"
"3585",124440,242730,267470,104960,197540,211010,160610,232760,204270,140440,192690,206700,"13","13","13","9.7","9.7","9.7","192.22","0","323.31","6","Q6R327","Q6R327","Rapamycin-insensitive companion of mTOR","RICTOR","3731","Q6R327","RICTOR"
"3586",25268,33531,41042,25499,33550,38103,18266,32133,28631,23642,32713,33128,"4","4","4","12.7","12.7","12.7","42.441","0","10.274","7","Q6RFH5","Q6RFH5","WD repeat-containing protein 74","WDR74","3732","Q6RFH5","WDR74"
"3587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","13.8","13.8","13.8","17.419","0","65.874","0","Q6RW13","Q6RW13","Type-1 angiotensin II receptor-associated protein","AGTRAP","3733","Q6RW13","AGTRAP"
"3588",4035.69995117188,5162.39990234375,6706.7001953125,2684.39990234375,4300.7998046875,2776.80004882813,3535.69995117188,5664.89990234375,6692,3230.19995117188,6061.2001953125,5334.2998046875,"2","2","2","6.3","6.3","6.3","56.051","0","7.7262","1","Q6SPF0","Q6SPF0","Atherin","SAMD1","3735","Q6SPF0","SAMD1"
"3589",36165,57905,59738,67307,104590,95839,60128,106740,76210,57134,82132,87464,"3","3","3","6.4","6.4","6.4","79.387","0","3.6022","3","Q6SZW1","Q6SZW1","Sterile alpha and TIR motif-containing protein 1","SARM1","3736","Q6SZW1","SARM1"
"3590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","6.6","6.6","6.6","27.006","0","12.304","0","Q6T310","Q6T310","Ras-like protein family member 11A","RASL11A","3737","Q6T310","RASL11A"
"3591",31635,49856,56950,30850,42143,46185,38948,47820,49387,34420,40959,49285,"6","6","6","5","5","5","179.13","0","279.48","7","Q6T4R5","Q6T4R5","Nance-Horan syndrome protein","NHS","3738","Q6T4R5","NHS"
"3592",1155500,2271300,2740300,1073100,1930200,2168300,1033900,1554100,1659400,1022400,1307000,1531800,"18","17","17","21.5","20.4","20.4","105.79","0","210.92","22","Q6UB35","Q6UB35","Monofunctional C1-tetrahydrofolate synthase, mitochondrial","MTHFD1L","3739","Q6UB35","MTHFD1L"
"3593",21466,26128,30630,19165,19903,28492,25223,26898,28440,24927,23312,30018,"4","4","4","7.8","7.8","7.8","102.11","0","87.198","4","Q6ULP2","Q6ULP2","Aftiphilin","AFTPH","3740","Q6ULP2","AFTPH"
"3594",177970,342230,438940,167180,312610,313960,180450,288610,287990,197290,242700,281970,"16","16","16","22.7","22.7","22.7","66.526","0","323.31","9","Q6UN15","Q6UN15","Pre-mRNA 3-end-processing factor FIP1","FIP1L1","3741","Q6UN15","FIP1L1"
"3595",25945,36982,42635,19322,31226,28720,26101,41597,34300,22624,31449,36063,"7","7","7","21.6","21.6","21.6","66.958","0","323.31","2","Q6UUV7","Q6UUV7","CREB-regulated transcription coactivator 3","CRTC3","3742","Q6UUV7","CRTC3"
"3596",17768,37910,39514,25743,32043,33276,18734,26020,34384,27714,34510,49882,"4","4","4","12.3","12.3","12.3","67.299","0","202.14","2","Q6UUV9","Q6UUV9","CREB-regulated transcription coactivator 1","CRTC1","3743","Q6UUV9","CRTC1"
"3597",1911100,1825600,1859800,1741500,1542300,1443800,2180500,1687200,1498600,2131800,1407900,1554900,"38","38","38","25.8","25.8","25.8","250.53","0","323.31","65","Q6UVK1","Q6UVK1","Chondroitin sulfate proteoglycan 4","CSPG4","3744","Q6UVK1","CSPG4"
"3598",316380,1640200,1004500,379410,1217100,593500,491680,1780700,709940,495910,1486500,557040,"12","12","12","18.3","18.3","18.3","69.652","0","199.73","17","Q6UVY6","Q6UVY6","DBH-like monooxygenase protein 1","MOXD1","3745","Q6UVY6","MOXD1"
"3599",62128,170160,122460,53749,143860,83295,87980,197510,109560,77195,150770,111850,"2","2","2","6.3","6.3","6.3","52.432","0","16.266","3","Q6UW02","Q6UW02","Cytochrome P450 20A1","CYP20A1","3746","Q6UW02","CYP20A1"
"3600",10235,7605.89990234375,9851.400390625,7936.7998046875,6233.7998046875,5996.89990234375,10164,9769.7001953125,9339.7998046875,11065,9206.2998046875,8622.2001953125,"1","1","1","2.6","2.6","2.6","58.042","0","5.5948","1","Q6UW63","Q6UW63","KDEL motif-containing protein 1","KDELC1","3747","Q6UW63","KDELC1"
"3601",518890,851160,756910,393350,788280,628550,638350,845860,678540,484580,724340,710810,"4","4","4","18.5","18.5","18.5","21.198","0","59.656","13","Q6UW68","Q6UW68","Transmembrane protein 205","TMEM205","3748","Q6UW68","TMEM205"
"3602",51060,103460,112860,64534,85360,90377,82816,110200,117370,79923,96701,112350,"7","7","7","11.6","11.6","11.6","83.593","0","10.073","7","Q6UWE0","Q6UWE0","E3 ubiquitin-protein ligase LRSAM1","LRSAM1","3749","Q6UWE0","LRSAM1"
"3603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3.3","3.3","3.3","57.552","0","118.87","0","Q6UWH4","Q6UWH4","Protein FAM198B","FAM198B","3750","Q6UWH4","FAM198B"
"3604",13994,13913,21010,6448.60009765625,14510,12380,14438,11827,9796,14356,15672,11602,"1","1","1","1.9","1.9","1.9","75.597","0","2.3454","2","Q6UWJ1","Q6UWJ1","Transmembrane and coiled-coil domain-containing protein 3","TMCO3","3751","Q6UWJ1","TMCO3"
"3605",288660,242820,256080,271390,197530,215880,326100,206560,165980,332390,176450,162160,"4","4","4","11.1","11.1","11.1","48.92","0","7.8725","9","Q6UWP7","Q6UWP7","Lysocardiolipin acyltransferase 1","LCLAT1","3752","Q6UWP7","LCLAT1"
"3606",51409,104720,111870,61998,110040,110590,81177,130300,107710,75803,81166,113870,"5","5","5","19.9","19.9","19.9","53.846","0","24.365","7","Q6UX04","Q6UX04","Peptidyl-prolyl cis-trans isomerase CWC27 homolog","CWC27","3753","Q6UX04","CWC27"
"3607",3960.5,4147.7001953125,6972.89990234375,3753.30004882813,3460.39990234375,4540,6266.2001953125,6588.5,4019.60009765625,5292.7998046875,5894.60009765625,4083.10009765625,"5","5","5","13.9","13.9","13.9","43.108","0","13.711","2","Q6UX15","Q6UX15","Layilin","LAYN","3754","Q6UX15","LAYN"
"3608",39760,67829,44959,36659,60897,55432,36460,74123,29671,35830,63918,47382,"4","4","4","18.4","18.4","18.4","27.775","0","13.793","4","Q6UX53","Q6UX53","Methyltransferase-like protein 7B","METTL7B","3755","Q6UX53","METTL7B"
"3609",6412.10009765625,4909.39990234375,6186.7998046875,4860.2001953125,4409.7998046875,3954.19995117188,8817.900390625,7835.7998046875,6973.7001953125,8454.900390625,8033.7001953125,7544.89990234375,"1","1","1","8.3","8.3","8.3","29.766","0","60.781","1","Q6UX65","Q6UX65","DNA damage-regulated autophagy modulator protein 2","DRAM2","3756","Q6UX65","DRAM2"
"3610",27150,51062,62731,149940,63897,39708,19174,105170,42429,24458,68475,49852,"4","4","4","12.7","12.7","12.7","59.582","0","24.572","2","Q6UX71","Q6UX71","Plexin domain-containing protein 2","PLXDC2","3757","Q6UX71","PLXDC2"
"3611",8155.7998046875,19562,19397,11926,19054,17966,11108,18273,14571,10573,15892,15145,"1","1","1","2.5","2.5","2.5","43.751","0.0052639","1.2369","1","Q6UX72","Q6UX72","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9","B3GNT9","3758","Q6UX72","B3GNT9"
"3612",173010,232370,237830,133530,177160,198940,214500,312070,236330,196310,261140,251000,"8","8","8","18.4","18.4","18.4","38.191","0","57.355","13","Q6UXH1","Q6UXH1","Cysteine-rich with EGF-like domain protein 2","CRELD2","3759","Q6UXH1","CRELD2"
"3613",2733.69995117188,18280,12505,2628.39990234375,18346,14625,4727.7001953125,20171,19054,5290.2001953125,18509,22041,"1","1","1","1.5","1.5","1.5","123.43","0","3.0634","2","Q6UXM1","Q6UXM1","Leucine-rich repeats and immunoglobulin-like domains protein 3","LRIG3","3760","Q6UXM1","LRIG3"
"3614",157770,373370,423430,194430,303390,331820,244920,402930,345170,206120,326540,332180,"5","5","5","18.8","18.8","18.8","35.079","0","18.155","7","Q6UXN9","Q6UXN9","WD repeat-containing protein 82","WDR82","3761","Q6UXN9","WDR82"
"3615",147920,314230,357780,154560,302640,306680,209820,334670,303920,180280,296860,335500,"8","8","8","30.2","30.2","30.2","29.159","0","32.61","15","Q6UXV4","Q6UXV4","MICOS complex subunit MIC27","APOOL","3762","Q6UXV4","APOOL"
"3616",67723,242800,259740,64151,187490,182080,99377,405920,291670,89884,347690,347070,"14","14","14","18.5","18.5","18.5","116.54","0","323.31","19","Q6UY14","Q6UY14","ADAMTS-like protein 4","ADAMTSL4","3763","Q6UY14","ADAMTSL4"
"3617",31289,27756,45704,33933,29223,31688,38466,35430,33091,43583,32124,38431,"8","8","8","2.2","2.2","2.2","542.68","0","323.31","6","Q6V0I7","Q6V0I7","Protocadherin Fat 4","FAT4","3764","Q6V0I7","FAT4"
"3618",NA,898.299987792969,1576.19995117188,NA,610.960021972656,1066,952.200012207031,1048.69995117188,907.27001953125,553.030029296875,566.210021972656,NA,"2","1","1","3.7","2.8","2.8","103.36","0","8.6288","1","Q6V1X1","Q6V1X1","Dipeptidyl peptidase 8","DPP8","3765","Q6V1X1","DPP8"
"3619",44756,89240,100770,42432,72914,68574,54496,82530,76860,57304,71115,77542,"2","2","1","1.8","1.8","1","136.39","0","4.3405","2","Q6VMQ6","Q6VMQ6","Activating transcription factor 7-interacting protein 1","ATF7IP","3766","Q6VMQ6","ATF7IP"
"3620",25843,34250,39540,27716,37036,29217,31068,36027,38592,33093,31296,38822,"4","4","3","8.9","8.9","6.1","67.256","0","71.667","3","Q6VN20","Q6VN20","Ran-binding protein 10","RANBP10","3767","Q6VN20","RANBP10"
"3621",372240,468060,581140,327100,395860,481020,434640,501490,503230,381010,442260,519120,"12","12","12","21.7","21.7","21.7","104.9","0","323.31","15","Q6VY07","Q6VY07","Phosphofurin acidic cluster sorting protein 1","PACS1","3768","Q6VY07","PACS1"
"3622",1839300,1534600,1809900,1856300,1309000,1409300,2198200,1486300,1370000,2086100,1274400,1338600,"36","36","35","44.5","44.5","43.6","116.53","0","323.31","52","Q6WCQ1","Q6WCQ1","Myosin phosphatase Rho-interacting protein","MPRIP","3769","Q6WCQ1","MPRIP"
"3623",27643,76790,79820,29731,51285,80294,40566,91708,70948,27117,52939,72553,"6","5","5","23.3","19.9","19.9","47.839","0","29.385","7","Q6XE24","Q6XE24","RNA-binding motif, single-stranded-interacting protein 3","RBMS3","3770","Q6XE24","RBMS3"
"3624",99185,499550,619400,74582,455290,453590,190670,668450,685100,150950,634090,704540,"9","9","9","25.5","25.5","25.5","57.578","0","108.93","11","Q6XQN6","Q6XQN6","Nicotinate phosphoribosyltransferase","NAPRT","3771","Q6XQN6","NAPRT"
"3625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.5","1.5","1.5","105.2","0","38.502","0","Q6XUX3","Q6XUX3","Dual serine/threonine and tyrosine protein kinase","DSTYK","3772","Q6XUX3","DSTYK"
"3626",245350,382300,499580,224550,320940,405800,274110,377280,405810,256660,330720,410900,"13","13","13","8.9","8.9","8.9","177.35","0","32.235","17","Q6XZF7","Q6XZF7","Dynamin-binding protein","DNMBP","3773","Q6XZF7","DNMBP"
"3627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3.9","3.9","3.9","28.368","0","2.4934","1","Q6Y1H2","Q6Y1H2","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2","HACD2","3774","Q6Y1H2","HACD2"
"3628",5048.2998046875,4736.2998046875,8773.099609375,7546.2998046875,5397.2998046875,10508,8957.099609375,8160.10009765625,8692.900390625,8117.7998046875,7349.39990234375,11122,"1","1","1","2","2","2","56.563","0","4.7771","1","Q6Y288","Q6Y288","Beta-1,3-glucosyltransferase","B3GALTL","3775","Q6Y288","B3GALTL"
"3629",175250,234390,236240,180120,252620,260250,226410,253360,213260,198540,211210,245040,"20","20","20","16.2","16.2","16.2","150.07","0","323.31","17","Q6Y7W6","Q6Y7W6","PERQ amino acid-rich with GYF domain-containing protein 2","GIGYF2","3776","Q6Y7W6","GIGYF2"
"3630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2.8","2.8","2.8","56.156","0","2.6778","1","Q6YBV0","Q6YBV0","Proton-coupled amino acid transporter 4","SLC36A4","3777","Q6YBV0","SLC36A4"
"3631",4892100,11041000,11486000,4253800,8668200,8723700,5957300,10109000,9237900,5021500,8101600,8545000,"37","37","37","30.5","30.5","30.5","161.69","0","323.31","98","Q6YHK3","Q6YHK3","CD109 antigen","CD109","3778","Q6YHK3","CD109"
"3632",1030000,1898300,2753800,912380,1450000,2166800,1366500,1965200,2389000,1233400,1722400,2411100,"14","14","14","39","39","39","45.394","0","63.152","31","Q6YN16","Q6YN16","Hydroxysteroid dehydrogenase-like protein 2","HSDL2","3779","Q6YN16","HSDL2"
"3633",938280,1464000,1704800,768150,1232700,1375600,951280,1344500,1382800,886610,1187700,1334300,"12","12","12","26.7","26.7","26.7","51.4","0","65.239","20","Q6YP21","Q6YP21","Kynurenine--oxoglutarate transaminase 3","CCBL2","3780","Q6YP21","CCBL2"
"3634",199100,338390,397160,208670,270820,298780,309080,397200,362510,275200,312370,408810,"9","9","9","17.7","17.7","17.7","88.313","0","134.54","15","Q6ZMI0","Q6ZMI0","Protein phosphatase 1 regulatory subunit 21","PPP1R21","3781","Q6ZMI0","PPP1R21"
"3635",30700,106270,82717,33515,121310,64364,70608,206480,102900,53555,178260,155030,"7","7","7","8.8","8.8","8.8","112.45","0","14.245","7","Q6ZMP0","Q6ZMP0","Thrombospondin type-1 domain-containing protein 4","THSD4","3782","Q6ZMP0","THSD4"
"3636",375840,1099200,1022500,359340,934010,825870,540040,1244200,989250,505600,1050900,965450,"22","22","21","29.1","29.1","27.1","112.22","0","96.861","36","Q6ZMZ3","Q6ZMZ3","Nesprin-3","SYNE3","3783","Q6ZMZ3","SYNE3"
"3637",NA,NA,1033.5,NA,NA,NA,NA,NA,NA,637.510009765625,NA,NA,"3","3","2","18.2","18.2","12.6","54.466","0","94.469","2","Q6ZN18","Q6ZN18","Zinc finger protein AEBP2","AEBP2","3785","Q6ZN18","AEBP2"
"3638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3","3","3","122.33","0","71.858","0","Q6ZN30","Q6ZN30","Zinc finger protein basonuclin-2","BNC2","3786","Q6ZN30","BNC2"
"3639",12798,16908,17232,9917.7998046875,14633,13749,12547,16630,15472,12301,16112,15968,"1","1","1","4.5","4.5","4.5","58.71","0","54.69","1","Q6ZN54","Q6ZN54","Differentially expressed in FDCP 8 homolog","DEF8","3787","Q6ZN54","DEF8"
